id,name,team,position,overall,pace,shooting,passing,dribbling,defending,physical,nation,league,age,weak_foot,skill_moves,image_url
259532,Joan García,FC Barcelona,GK,83,81,82,77,86,46,83,Spain,LALIGA EA SPORTS,24,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259532_en.webp
227127,Álex Remiro,Real Sociedad,GK,83,83,78,80,84,45,84,Spain,LALIGA EA SPORTS,31,4,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227127_en.webp
247103,Dávid Hancko,Atlético de Madrid,CB,83,77,66,73,74,82,82,Slovakia,LALIGA EA SPORTS,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247103_en.webp
242964,Anthony Gordon,Newcastle Utd,LW,83,91,79,78,83,50,71,England,Premier League,25,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242964_en.webp
251752,Lucas Chevalier,Paris SG,GK,83,84,79,73,86,50,80,France,Ligue 1 McDonald's,24,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251752_en.webp
207410,Mateo Kovačić,Manchester City,CM,83,67,74,81,83,73,72,Croatia,Premier League,31,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/207410_en.webp
228813,Aleix García,Leverkusen,CM,83,65,75,85,84,75,66,Spain,Bundesliga,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228813_en.webp
209989,Thomas Partey,Villarreal CF,CDM,83,59,71,80,77,80,82,Ghana,LALIGA EA SPORTS,32,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209989_en.webp
216435,Stanislav Lobotka,SSC Napoli,CM,83,71,69,80,82,76,71,Slovakia,Serie A Enilive,31,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216435_en.webp
253149,Jeremie Frimpong,Liverpool,RB,83,94,62,74,84,72,63,Holland,Premier League,25,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253149_en.webp
177003,Luka Modrić,Milano FC,CM,83,68,74,86,86,70,62,Croatia,Serie A Enilive,40,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/177003_en.webp
208722,Sadio Mané,Al Nassr,LM,83,82,81,78,85,44,75,Senegal,ROSHN Saudi League,33,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208722_en.webp
193698,Oliver Baumann,TSG Hoffenheim,GK,83,83,81,78,83,39,80,Germany,Bundesliga,35,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/193698_en.webp
240243,Matheus Cunha,Man Utd,CAM,83,77,85,79,84,44,75,Brazil,Premier League,26,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240243_en.webp
248148,Zubimendi,Arsenal,CDM,83,66,67,79,79,80,73,Spain,Premier League,27,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248148_en.webp
199641,Matz Sels,Nott'm Forest,GK,83,82,80,79,83,36,83,Belgium,Premier League,34,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/199641_en.webp
264240,Gavi,FC Barcelona,CM,83,76,66,78,85,68,70,Spain,LALIGA EA SPORTS,21,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264240_en.webp
235794,Eberechi Eze,Arsenal,CAM,83,74,80,81,87,50,68,England,Premier League,27,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235794_en.webp
263578,Balde,FC Barcelona,LB,83,91,50,75,79,78,67,Spain,LALIGA EA SPORTS,22,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263578_en.webp
186942,İlkay Gündoğan,Galatasaray,CM,83,54,79,83,80,74,67,Germany,Trendyol Süper Lig,35,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/186942_en.webp
243580,Loïs Openda,Juventus,ST,83,95,81,69,81,31,80,Belgium,Serie A Enilive,26,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243580_en.webp
229391,Palhinha,Spurs,CDM,83,56,68,70,72,84,85,Portugal,Premier League,30,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229391_en.webp
212194,Julian Brandt,Borussia Dortmund,CAM,83,74,78,83,84,44,70,Germany,Bundesliga,29,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/212194_en.webp
224371,Jarrod Bowen,West Ham,RM,83,76,81,78,82,46,70,England,Premier League,29,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224371_en.webp
278016,Murillo,Nott'm Forest,CB,83,80,48,67,71,83,83,Brazil,Premier League,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278016_en.webp
236987,Boubacar Kamara,Aston Villa,CDM,83,64,55,74,75,83,80,France,Premier League,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236987_en.webp
208920,Nathan Aké,Manchester City,CB,83,72,53,72,75,84,74,Holland,Premier League,31,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208920_en.webp
241461,Ferran Torres,FC Barcelona,LW,83,83,81,79,83,35,68,Spain,LALIGA EA SPORTS,26,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241461_en.webp
250959,Angelo Stiller,VfB Stuttgart,CDM,83,56,58,83,84,76,71,Germany,Bundesliga,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/250959_en.webp
256197,Piero Hincapié,Arsenal,CB,83,84,41,65,72,84,82,Ecuador,Premier League,24,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256197_en.webp
242458,Artem Dovbyk,AS Roma,ST,83,83,84,68,78,34,79,Ukraine,Serie A Enilive,28,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242458_en.webp
257289,Hugo Ekitiké,Liverpool,ST,83,86,78,69,85,33,73,France,Premier League,23,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257289_en.webp
192629,Iago Aspas,Celta,RW,83,77,84,80,84,35,62,Spain,LALIGA EA SPORTS,38,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192629_en.webp
236610,Moise Kean,Fiorentina,ST,83,86,82,58,81,40,74,Italy,Serie A Enilive,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236610_en.webp
253163,Ronald Araujo,FC Barcelona,CB,83,80,53,63,61,81,83,Uruguay,LALIGA EA SPORTS,27,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253163_en.webp
213345,Kingsley Coman,Al Nassr,LM,83,87,75,79,87,30,61,France,ROSHN Saudi League,29,3,5,https://ratings-images-prod.pulse.ea.com/FC26/components/items/213345_en.webp
207421,Leandro Trossard,Arsenal,LW,83,80,81,80,85,30,60,Belgium,Premier League,31,5,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/207421_en.webp
231936,Benjamin White,Arsenal,RB,83,70,35,75,75,83,78,England,Premier League,28,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231936_en.webp
241850,Mateo Retegui,Al Qadsiah,ST,83,72,83,67,78,37,76,Italy,ROSHN Saudi League,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241850_en.webp
216460,José María Giménez,Atlético de Madrid,CB,83,73,46,60,62,85,82,Uruguay,LALIGA EA SPORTS,31,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216460_en.webp
229582,Gianluca Mancini,AS Roma,CB,83,70,50,57,64,85,82,Italy,Serie A Enilive,29,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229582_en.webp
244263,Amir Rrahmani,SSC Napoli,CB,83,69,51,60,63,84,78,Kosovo,Serie A Enilive,32,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244263_en.webp
238095,Nikola Milenković,Nott'm Forest,CB,83,57,46,63,62,84,86,Serbia,Premier League,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238095_en.webp
233486,Robin Le Normand,Atlético de Madrid,CB,83,65,28,59,63,84,80,Spain,LALIGA EA SPORTS,29,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233486_en.webp
209658,Leon Goretzka,FC Bayern München,CM,82,77,78,80,80,80,82,Germany,Bundesliga,31,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209658_en.webp
223334,Joelinton,Newcastle Utd,CM,82,74,73,77,81,82,90,Brazil,Premier League,29,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223334_en.webp
246863,Felix Nmecha,Borussia Dortmund,CDM,82,82,74,73,81,80,86,Germany,Bundesliga,25,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246863_en.webp
227236,André-Franck Zambo Anguissa,SSC Napoli,CM,82,75,75,75,79,79,85,Cameroon,Serie A Enilive,30,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227236_en.webp
266866,Éderson,Bergamo Calcio,CM,82,78,72,77,80,80,81,Brazil,Serie A Enilive,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266866_en.webp
208333,Emre Can,Borussia Dortmund,CB,82,77,76,72,74,82,84,Germany,Bundesliga,32,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208333_en.webp
243245,Orkun Kökçü,Beşiktaş,CM,82,72,80,84,80,70,79,Turkey,Trendyol Süper Lig,25,5,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243245_en.webp
243576,Pedro Porro,Spurs,RB,82,78,73,81,80,77,76,Spain,Premier League,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243576_en.webp
229261,Denis Zakaria,AS Monaco,CDM,82,80,67,74,77,80,85,Switzerland,Ligue 1 McDonald's,29,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229261_en.webp
260247,Morgan Rogers,Aston Villa,CAM,82,77,77,79,84,67,79,England,Premier League,23,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260247_en.webp
230872,Mile Svilar,AS Roma,GK,82,80,80,77,85,58,82,Serbia,Serie A Enilive,26,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230872_en.webp
256853,Malik Tillman,Leverkusen,CAM,82,84,76,77,83,65,77,United States,Bundesliga,23,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256853_en.webp
210411,Otávio,Al Qadsiah,CAM,82,78,71,82,85,70,75,Portugal,ROSHN Saudi League,31,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210411_en.webp
210602,Salem Al Dawsari,Al Hilal,LM,82,87,75,75,84,57,81,Saudi Arabia,ROSHN Saudi League,34,5,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210602_en.webp
225375,Konrad Laimer,FC Bayern München,RB,82,82,69,76,75,81,76,Austria,Bundesliga,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225375_en.webp
236496,Mattéo Guendouzi,Latium,CDM,82,72,73,80,80,77,77,France,Serie A Enilive,26,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236496_en.webp
225201,Álex Berenguer,Athletic Club,LM,82,84,77,79,84,65,69,Spain,LALIGA EA SPORTS,30,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225201_en.webp
236703,David Raum,RB Leipzig,LB,82,86,61,80,79,74,78,Germany,Bundesliga,27,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236703_en.webp
197445,David Alaba,Real Madrid,CB,82,68,71,82,79,82,75,Austria,LALIGA EA SPORTS,33,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/197445_en.webp
215316,Gerónimo Rulli,OM,GK,82,82,77,80,83,54,81,Argentina,Ligue 1 McDonald's,33,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/215316_en.webp
260908,Milos Kerkez,Liverpool,LB,82,87,59,75,78,77,80,Hungary,Premier League,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260908_en.webp
240091,Guglielmo Vicario,Spurs,GK,82,83,78,78,84,52,80,Italy,Premier League,29,4,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240091_en.webp
226226,Giovani Lo Celso,Real Betis,CAM,82,68,81,82,84,68,71,Argentina,LALIGA EA SPORTS,29,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226226_en.webp
224987,Ivan Provedel,Latium,GK,82,83,79,80,84,42,83,Italy,Serie A Enilive,32,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224987_en.webp
236015,Morgan Gibbs-White,Nott'm Forest,CAM,82,75,77,82,84,60,72,England,Premier League,26,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236015_en.webp
227647,Maximilian Mittelstädt,VfB Stuttgart,LB,82,81,62,77,77,78,74,Germany,Bundesliga,29,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227647_en.webp
272449,Pablo Barrios,Atlético de Madrid,CM,82,80,70,74,80,74,71,Spain,LALIGA EA SPORTS,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272449_en.webp
192984,Koen Casteels,Al Qadsiah,GK,82,82,79,74,85,45,83,Belgium,ROSHN Saudi League,33,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192984_en.webp
225116,Alex Meret,SSC Napoli,GK,82,81,79,74,85,44,84,Italy,Serie A Enilive,29,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225116_en.webp
216267,Andrew Robertson,Liverpool,LB,82,74,61,80,77,79,75,Scotland,Premier League,32,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216267_en.webp
220793,Davinson Sánchez,Galatasaray,CB,82,82,58,63,73,82,88,Colombia,Trendyol Süper Lig,29,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/220793_en.webp
222737,Malcom,Al Hilal,CAM,82,89,78,79,84,43,73,Brazil,ROSHN Saudi League,29,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222737_en.webp
209981,Yassine Bounou,Al Hilal,GK,82,81,82,76,85,38,82,Morocco,ROSHN Saudi League,34,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209981_en.webp
229348,Antonee Robinson,Fulham,LB,82,88,46,75,77,78,80,United States,Premier League,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229348_en.webp
255565,Kaoru Mitoma,Brighton,LM,82,87,73,76,86,57,64,Japan,Premier League,28,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255565_en.webp
229188,Vangelis Pavlidis,SL Benfica,ST,82,79,82,71,80,47,82,Greece,Liga Portugal,27,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229188_en.webp
209499,Fabinho,Al Ittihad,CDM,82,53,69,78,77,81,80,Brazil,ROSHN Saudi League,32,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209499_en.webp
233556,Riccardo Orsolini,Bologna,RM,82,79,81,79,83,49,67,Italy,Serie A Enilive,29,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233556_en.webp
264453,Micky van de Ven,Spurs,CB,82,90,49,64,72,82,80,Holland,Premier League,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264453_en.webp
222492,Leroy Sané,Galatasaray,RM,82,87,81,78,85,37,68,Germany,Trendyol Süper Lig,30,2,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222492_en.webp
227678,Ezri Konsa,Aston Villa,CB,82,75,53,71,75,84,78,England,Premier League,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227678_en.webp
251470,Charles De Ketelaere,Bergamo Calcio,CAM,82,70,79,80,83,56,68,Belgium,Serie A Enilive,25,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251470_en.webp
251805,Jurriën Timber,Arsenal,RB,82,76,48,72,77,82,80,Holland,Premier League,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251805_en.webp
244778,Trincão,Sporting CP,CAM,82,80,80,79,84,40,71,Portugal,Liga Portugal,26,2,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244778_en.webp
206113,Serge Gnabry,FC Bayern München,LM,82,79,83,78,84,43,66,Germany,Bundesliga,30,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/206113_en.webp
244257,Jonathan Burkardt,Frankfurt,ST,82,83,82,67,81,44,76,Germany,Bundesliga,25,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244257_en.webp
210047,Fabian Schär,Newcastle Utd,CB,82,51,68,76,73,84,80,Switzerland,Premier League,34,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210047_en.webp
213648,Pierre-Emile Højbjerg,OM,CDM,82,49,73,78,74,78,80,Denmark,Ligue 1 McDonald's,30,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/213648_en.webp
235790,Kai Havertz,Arsenal,ST,82,72,79,78,81,48,74,Germany,Premier League,26,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235790_en.webp
278349,Dean Huijsen,Real Madrid,CB,82,71,55,73,74,82,76,Spain,LALIGA EA SPORTS,20,5,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278349_en.webp
216547,Rafa,Beşiktaş,CAM,82,89,75,78,85,48,55,Portugal,Trendyol Süper Lig,32,2,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216547_en.webp
230142,Oyarzabal,Real Sociedad,ST,82,77,83,81,82,42,65,Spain,LALIGA EA SPORTS,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230142_en.webp
237681,Takefusa Kubo,Real Sociedad,RM,82,86,77,78,85,40,64,Japan,LALIGA EA SPORTS,24,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237681_en.webp
183898,Ángel Di María,Rosario Central,RW,82,73,80,85,85,43,62,Argentina,LPF,38,2,5,https://ratings-images-prod.pulse.ea.com/FC26/components/items/183898_en.webp
192318,Mario Götze,Frankfurt,CM,82,60,75,85,85,56,67,Germany,Bundesliga,33,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192318_en.webp
210935,Domenico Berardi,Sassuolo,RW,82,82,80,79,84,35,68,Italy,Serie A Enilive,31,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210935_en.webp
236461,Jean-Philippe Mateta,Crystal Palace,ST,82,75,84,70,77,41,81,France,Premier League,28,5,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236461_en.webp
203574,John Stones,Manchester City,CB,82,64,58,74,75,84,72,England,Premier League,31,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/203574_en.webp
229237,Manuel Akanji,Lombardia FC,CB,82,74,48,69,73,82,81,Switzerland,Serie A Enilive,30,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229237_en.webp
243630,Jonathan David,Juventus,ST,82,81,82,71,80,34,78,Canada,Serie A Enilive,26,5,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243630_en.webp
246147,Mason Greenwood,OM,RM,82,83,83,77,83,37,63,England,Ligue 1 McDonald's,24,5,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246147_en.webp
189513,Parejo,Villarreal CF,CM,82,39,80,87,78,74,67,Spain,LALIGA EA SPORTS,36,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/189513_en.webp
231416,Dodi Lukébakio,SL Benfica,RM,82,87,81,76,83,31,64,Belgium,Liga Portugal,28,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231416_en.webp
232639,Ritsu Doan,Frankfurt,RM,82,82,71,78,85,41,64,Japan,Bundesliga,27,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/232639_en.webp
234824,Yoane Wissa,Newcastle Utd,ST,82,85,82,70,80,31,71,Congo DR,Premier League,29,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234824_en.webp
246430,Dušan Vlahović,Juventus,ST,82,78,84,69,77,29,82,Serbia,Serie A Enilive,26,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246430_en.webp
229476,Waldemar Anton,Borussia Dortmund,CB,82,69,47,67,66,84,84,Germany,Bundesliga,29,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229476_en.webp
235243,Matthijs de Ligt,Man Utd,CB,82,62,61,62,67,82,83,Holland,Premier League,26,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235243_en.webp
201024,Kalidou Koulibaly,Al Hilal,CB,82,74,48,62,65,82,84,Senegal,ROSHN Saudi League,34,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/201024_en.webp
235410,Youssef En-Nesyri,Fenerbahçe,ST,82,79,81,65,75,35,80,Morocco,Trendyol Süper Lig,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235410_en.webp
278046,Pau Cubarsí,FC Barcelona,CB,82,70,42,66,77,84,76,Spain,LALIGA EA SPORTS,19,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278046_en.webp
215333,Duván Zapata,Torino,ST,82,74,81,64,77,35,82,Colombia,Serie A Enilive,35,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/215333_en.webp
192366,Nicolás Otamendi,SL Benfica,CB,82,60,57,64,62,83,85,Argentina,Liga Portugal,38,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192366_en.webp
241159,Marc Guéhi,Crystal Palace,CB,82,69,39,69,73,83,78,England,Premier League,25,5,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241159_en.webp
